u,ret_pct_2017,ret_pct_2021,ret_pct_2025
0.968,134.55737050550397,2058.059933909417,20.76464061430917
0.97,138.16053887173732,2085.1241053915064,23.56409476991732
0.972,135.61673995072823,2099.6489353054485,28.40747360117833
0.974,131.31984075009623,2076.025955574405,33.83629810730362
0.976,130.51832725231546,2079.723055717542,37.10933274063997
0.978,132.55933098408545,2128.6935764901295,39.720373178884394
0.98,149.86045883098924,2201.799148244358,43.62460505271034
0.982,173.32526688911705,2199.5146335860322,48.58342223733009
0.984,195.22050706333624,2196.451621339835,51.10698375758841
0.986,207.02231785532362,2251.022085564332,49.201104762900904
0.988,220.19871311108997,2304.70516884907,46.052499117497085
0.99,239.63467115726442,2316.746081393911,45.1833677618419
0.992,263.35298801467786,2298.8829631200415,43.60880585371803
0.994,282.48085362938025,2303.752983795437,40.000608382252345
0.996,287.11806737975695,2354.688253900936,38.54601435538064
0.998,284.61307262918257,2399.2453515700927,37.65718706011039
1.0,278.70084510556023,2429.669193659545,39.26146491124852
