rel_day_scaled,2025,2017,2021
37.0,-4.017762274246762,-14.120811163215825,-17.662892302505824
38.0,-4.6302315903326114,-13.966133265758604,-15.941353212265811
39.0,-3.4970722573825275,-13.42442329074361,-15.690752871517823
40.0,-7.1686273494819375,-13.713782641370575,-14.294425776909145
41.0,-6.605376598219859,-15.505133675345892,-14.461853094586605
42.0,-6.619109437704496,-15.848604226599361,-14.421245449695366
43.0,-4.476590659557711,-17.546107261077715,-14.397632406502767
44.0,-2.63129888652468,-18.17350999290292,-16.85730438284163
45.0,-2.884466719702261,-17.796020559159874,-17.999314876457138
46.0,1.0253143994398695,-19.593558084078012,-17.999314876457138
47.0,2.6951783004449226,-20.91423577101046,-17.999314876457138
48.0,4.140046696762556,-20.13646747645839,-17.999314876457138
49.0,4.259376813449989,-19.747668124275858,-17.999314876457138
50.0,5.1637434647689995,-18.74293787898666,-17.999314876457138
51.0,6.184809453233764,-18.52533193763734,-17.999314876457138
52.0,3.3529838659143607,-19.193422465901826,-17.999314876457138
53.0,5.01258857809177,-18.27252303624896,-17.999314876457138
54.0,3.625903830278787,-18.574894172669545,-17.999314876457138
55.0,-3.8102882721380515,-17.093829265036607,-17.999314876457138
56.0,-5.693032469779236,-17.093829265036607,-17.999314876457138
57.0,-2.032851880811548,-17.093829265036607,-17.999314876457138
58.0,-1.8574240087835592,-17.093829265036607,-17.999314876457138
59.0,-3.735604783012614,-17.093829265036607,-17.999314876457138
60.0,-5.663038177464042,-17.093829265036607,-17.999314876457138
