rel_day,dd_pct_2025,dd_pct_2021,dd_pct_2017,dd_pct_2021_scaled,dd_pct_2017_scaled
-59,-10.676435571272492,-33.57510089233517,-68.63324667988262,-19.384593538258553,-22.877748893294203
-58,-10.88391808723086,-33.07652006899213,-68.42470303321949,-19.096737765688665,-22.808234344406493
-57,-12.036778468269894,-31.81732924765206,-68.58507294058572,-18.36974360602687,-22.861690980195238
-56,-13.02248643914028,-33.441554836710665,-68.95372496508581,-19.307490687094532,-22.984574988361935
-55,-14.012783374971738,-30.27655328896207,-71.10307924867796,-17.4801761915163,-23.701026416225986
-54,-10.247516339780239,-28.705991867028924,-69.93482684129866,-16.573412131784355,-23.31160894709955
-53,-9.633148435222537,-29.28025026894999,-69.14087549625228,-16.904960374717888,-23.046958498750758
-52,-8.561067459657966,-30.01670028880944,-69.72628319463551,-17.330149991928447,-23.242094398211837
-51,-8.876573699969203,-28.54322289667183,-69.90088030839563,-16.479437422932968,-23.300293436131874
-50,-8.805278723004273,-30.03464262551455,-68.01572315530147,-17.340509004855033,-22.671907718433822
-49,-8.601950965674876,-36.325089678374724,-67.92591391494014,-20.97230030414694,-22.641971304980046
-48,-7.721414579524799,-39.78073635527485,-66.30992295340067,-22.967418843279464,-22.103307651133555
-47,-8.754340360551305,-35.513731883162215,-64.54826004404157,-20.5038626626719,-21.51608668134719
-46,-9.998579889878457,-33.53889053294513,-62.928032304127456,-19.363687477517264,-20.976010768042485
-45,-7.294121493315597,-36.57873984100306,-62.52553835853607,-21.118745293820407,-20.84184611951202
-44,-6.663662412920335,-36.755291249868804,-61.26998739427668,-21.22067729725485,-20.42332913142556
-43,-8.026074175382568,-35.99651693648516,-61.27678716203846,-20.782598743168627,-20.425595720679485
-42,-7.840429683775185,-37.52617516013756,-63.265039255582344,-21.665747330362468,-21.088346418527447
-41,-7.01345392577013,-39.20778069727295,-62.64636500107227,-22.63662273989835,-20.882121667024087
-40,-7.8206860664379985,-38.487881446750414,-61.04868110658374,-22.220988713819754,-20.349560368861248
-39,-7.23476293355928,-35.13410046198556,-62.47715539561571,-20.284682359462717,-20.825718465205235
-38,-5.2554546531934365,-28.73773144615085,-65.38076084170663,-16.591736986334364,-21.793586947235543
-37,-1.2126957163757335,-29.414921421595608,-67.07107849547292,-16.982712800949912,-22.357026165157638
-36,0.10768317036691233,-28.63197232616621,-68.93944545278607,-16.530676929941976,-22.97981515092869
-35,0.014448002855216302,-27.201840777157805,-65.67958448188385,-15.704990095145398,-21.893194827294614
-34,1.426180496337004,-23.779621324911282,-65.29628680374302,-13.729170773164894,-21.765428934581003
-33,2.050160537148993,-18.07720030857266,-61.69512979710539,-10.436876464349211,-20.565043265701796
-32,0.27751744317516813,-20.35180599537555,-58.92119069164099,-11.750120669925112,-19.640396897213662
-31,1.0437979670289144,-20.16284891146123,-59.73904583566531,-11.641026246661893,-19.9130152785551
-30,1.5478263801290915,-18.648349889777492,-59.37907659153795,-10.766629828805362,-19.79302553051265
-29,0.483050287563791,-18.972096557602825,-57.950916137941135,-10.953545054623563,-19.31697204598038
-28,0.3903514925800211,-14.837809122257028,-57.07913360497534,-8.566613090919379,-19.026377868325113
-27,-0.12173102228857369,-17.041474481097108,-57.74755077595811,-9.838899879049553,-19.249183591986036
-26,-0.02289374170750813,-15.065789308114175,-56.939790671764754,-8.698237512593904,-18.979930223921585
-25,2.1886893847960387,-15.105656232822827,-57.76810699696102,-8.721254692306207,-19.256035665653673
-24,1.1534222951159245,-8.793817532653348,-56.890989261597525,-5.077112919681861,-18.963663087199173
-23,0.8014597506055043,-9.862482055812794,-54.02813011617141,-5.6941066698013705,-18.00937670539047
-22,0.15119745592551137,-8.883721666985188,-51.07975081466449,-5.12901909583961,-17.026583604888163
-21,0.4375693027361516,-8.15187566256741,-48.617659519936396,-4.706487608183652,-16.205886506645463
-20,1.7111475579554947,-4.833683273049349,-47.28924642881428,-2.790728338872433,-15.763082142938092
-19,0.5235251287975196,-2.290904789700865,-48.18163748868884,-1.3226544970215972,-16.060545829562948
-18,0.4067151116063483,-7.8635991587235,-46.65529884979313,-4.540051091088327,-15.551766283264374
-17,0.3188181278249047,-10.148227091359207,-42.57700736990214,-5.859081642993691,-14.19233578996738
-16,-1.4427143923563257,-9.150872993866887,-42.03093371272549,-5.283258986329123,-14.010311237575163
-15,-3.5817339782971747,-9.853185201480441,-40.81377528336725,-5.688739128449969,-13.604591761122416
-14,-4.182803249702349,-6.686880909812654,-38.87688758937771,-3.860672493319305,-12.958962529792569
-13,-2.758444717190345,-10.65545339707501,-37.63357620708955,-6.151928887138769,-12.544525402363181
-12,-2.046584720296185,-13.440468229850799,-25.379871641307016,-7.759857950538971,-8.459957213769005
-11,-2.8459500638879254,-10.25149915477085,-6.8803188568021145,-5.91870579660417,-2.293439618934038
-10,-2.066183602189342,-7.861422984222132,-13.573382570626046,-4.538794676154159,-4.524460856875349
-9,0.0509213347536841,-8.43710256132778,-20.660309755574502,-4.871163434963075,-6.886769918524834
-8,-0.6571755405954005,-9.221768910105189,-19.305586793804885,-5.324190762653752,-6.435195597934961
-7,-0.8200284566910687,-9.750564510028381,-11.499453403283766,-5.629491044615697,-3.833151134427922
-6,1.578203795678501,-6.358855912525485,-8.46466474529639,-3.671287172834632,-2.8215549150987966
