ts,usd_per_btc,price_equalized,residual_log10,sigma_roll,k_equalizer
2021-04-28,55036.64,487352.11390378576,0.4735954709572443,0.08377707328012543,3.0
2021-04-29,54858.09,481349.82880450727,0.47161006951854123,0.08191692185916359,3.0
2021-04-30,53568.66,447015.9645745035,0.46070612542904765,0.08036914270415035,3.0
2021-05-01,57714.66,557572.4111052569,0.49250756750709,0.07891262332069811,3.0
2021-05-02,57825.86,559321.5787246311,0.492769737193413,0.07747945745854115,3.0
2021-05-03,56620.27,523677.31119232264,0.48304591104033623,0.07657691245231685,3.0
2021-05-04,57214.18,538904.6304432682,0.4870041186237506,0.07577796966483805,3.0
2021-05-05,53252.16,433376.8931801821,0.45526426182574564,0.07467460204010548,3.0
2021-05-06,57441.31,542475.982615009,0.48757808966593696,0.07400839967454581,3.0
2021-05-07,56413.95,512531.69861344196,0.47916711057086037,0.07366978762996997,3.0
2021-05-08,57352.77,537128.6848914836,0.4857619739992831,0.07357091179242134,3.0
2021-05-09,58877.39,579582.1537167766,0.49658322731465887,0.07359773484268613,3.0
2021-05-10,58250.87,559797.6370605276,0.49136432242146366,0.07355781166733087,3.0
2021-05-11,55847.24,492021.03342256695,0.47249097695628084,0.07329295643215357,3.0
2021-05-12,56714.53,513944.82984926447,0.4786110820724101,0.07268641113232463,3.0
2021-05-13,49735.43,345689.6204049053,0.4210102313098538,0.07179632858029605,3.0
2021-05-14,49682.98,343690.15527717845,0.4199797276215991,0.0714120505762006,3.0
2021-05-15,49855.5,346369.0957095321,0.4209130298098822,0.07120454519825342,3.0
2021-05-16,46716.64,284230.50413679774,0.3920995429478875,0.07089288600564994,3.0
2021-05-17,46415.9,278043.3082644361,0.38872283573380084,0.07050458234744664,3.0
2021-05-18,43488.06,228075.53837936747,0.359854337229228,0.07032291245651996,3.0
2021-05-19,42944.98,219059.73583247577,0.3538250773950766,0.07032985884455234,3.0
2021-05-20,36753.67,136957.07498522592,0.2856418802590772,0.07132153921939784,3.0
2021-05-21,40596.95,184085.5937464017,0.328263197919501,0.07148663007555323,3.0
2021-05-22,37371.03,143219.5429383619,0.2917336078051367,0.07120460970724303,3.0
2021-05-23,37531.45,144690.78088934315,0.2930227585646472,0.07144561449908897,3.0
2021-05-24,34700.36,114055.11703132471,0.2583903970296415,0.07216991390609655,3.0
2021-05-25,38795.78,158973.4327695036,0.3062700321528089,0.07198748620194788,3.0
2021-05-26,38392.63,153664.37240176878,0.3011626615247849,0.07190045803998767,3.0
2021-05-27,39316.89,164598.4829525103,0.31092333535126127,0.0716851735594751,3.0
2021-05-28,38507.08,154230.09613847494,0.3013142710363539,0.07104013317373335,3.0
2021-05-29,35684.16,122414.55701857508,0.26767879367496317,0.07201647968142504,3.0
2021-05-30,34607.41,111371.33907275807,0.25380217164279983,0.07326801431872346,3.0
2021-05-31,35658.59,121511.78864671818,0.26622712362527867,0.07421292981764109,3.0
2021-06-01,37293.79,138642.21758523284,0.285129487656806,0.07452725883194719,3.0
2021-06-02,36699.92,131777.5887096585,0.27758821946226586,0.07506282810112061,3.0
2021-06-03,37599.41,141335.03023046226,0.2875343929926659,0.0757616106260483,3.0
2021-06-04,39242.48,160264.31649902998,0.3055401950406633,0.07641665282442216,3.0
2021-06-05,36880.16,132680.4429660159,0.2780070581320082,0.07746205815163577,3.0
2021-06-06,35538.61,118410.74434995143,0.2613453368331369,0.07894283460407128,3.0
2021-06-07,35835.27,121083.05446985582,0.2643863435194449,0.08043001103378941,3.0
2021-06-08,33589.52,99454.51308839956,0.23571034888023057,0.0824199445206938,3.0
